"","Metabolite","Max_Correlation","mean_top5","min_top5","Lag","ci_lower","ci_upper","significant"
"447","252.15736/3.477",0.442819320402505,0.40950882124935,0.376199347559712,-17,-0.264500963532415,0.269593633206254,TRUE
"448","(3s)-3-(1,3-Dihydroxypentyl)Oxy-4-(Trimethylammonio)Butanoate",0.442754829734218,0.426596453851148,0.412454656838971,20,-0.274790147327303,0.274590712835341,TRUE
"449","218.91603/0.894",0.442125093983978,0.41844113541442,0.400474894044648,2,-0.281961502093323,0.273163508218365,TRUE
"450","213.17295/7.631",0.441608267681187,0.409537378740693,0.370789276985165,-3,-0.271707787735472,0.270509959319317,TRUE
"451","308.19657/10.022",0.4411478685519,0.414634267884872,0.402215303394029,-3,-0.271924431968354,0.269320908119604,TRUE
"452","347.23098/5.207",0.441093531335469,0.401928394409986,0.38509663023793,7,-0.273476691145534,0.276412966386162,TRUE
"453","400.17118/8.781",0.440761858316918,0.418334090839736,0.405272507146725,-23,-0.274665685502564,0.283884311961114,TRUE
"454","Lucanthone",0.440343682506075,0.402166967088301,0.366067424037851,-25,-0.272238741685471,0.275244761550553,TRUE
"455","322.21211/12.145",0.439875050941915,0.366046802438071,0.29776461474437,0,-0.2751845436067,0.274054306191372,TRUE
"456","239.22495/9.573",0.439717405813756,0.395513467147099,0.345891239537874,-25,-0.271854066131562,0.271088891606859,TRUE
"457","292.16516/8.647",0.438756143967313,0.401956468464719,0.374995090803849,-5,-0.278036040156439,0.27499292677948,TRUE
"458","Tetrahydrofuran",0.436690151787953,0.403515084415655,0.387541321903927,-27,-0.272078042412368,0.276606821952175,TRUE
"459","251.8798/0.896",0.436486387423839,0.38586841976868,0.335787057826562,-25,-0.271496751640775,0.267714897045614,TRUE
"460","351.89071/0.888",0.436232173131894,0.392940978827835,0.343858955403246,1,-0.276779211850214,0.271604847671186,TRUE
"461","289.22543/6.259",0.436213377323626,0.401825578300712,0.38594982996178,0,-0.273049740163582,0.272503773348284,TRUE
"462","417.24776/13.621",0.435696454231163,0.426472651793029,0.418200725604548,27,-0.276383199198865,0.276877214311708,TRUE
"463","220.04848/3.86",0.434485131468146,0.425126806382627,0.413046357283939,21,-0.271015171170146,0.261659208436237,TRUE
"464","305.18391/4.842",0.434395213347795,0.427825168361124,0.42123812122205,20,-0.270312144428842,0.274284999967662,TRUE
"465","Triethylene Glycol Monomethyl Ether",0.434272265964651,0.411684516111459,0.390955434108965,-17,-0.270641030871249,0.273559823734879,TRUE
"466","2-Oxosuberate",0.433882626887745,0.418886896132868,0.402373832061722,-1,-0.275611148482134,0.272840433261588,TRUE
"467","289.8483/0.898",0.432023462265322,0.374505212644377,0.309162648742938,0,-0.270386771742563,0.273583071738855,TRUE
"468","Indole-3-Carboxilic Acid-O-Sulphate",0.431960330824352,0.392706932795281,0.330600178511143,-2,-0.276097970240219,0.275589096263081,TRUE
"469","687.51369/15.439",0.431426220869232,0.401471932587726,0.386091082936719,-27,-0.274916531443274,0.271592319102389,TRUE
"470","424.28054/17.012",0.431194669655798,0.40495559764432,0.376644107681475,-27,-0.267405851632531,0.266250795442998,TRUE
"471","2-Acetylcyclohexanone",0.431131507948093,0.400378848295642,0.371587652926974,-5,-0.277162560739404,0.27686734975883,TRUE
"472","Hostmaniane",0.430905672910997,0.397459223663281,0.373457225689245,-24,-0.277339584634239,0.276273566027891,TRUE
"473","287.17341/4.76",0.430274416497019,0.421257823530489,0.412407975317963,-20,-0.277422976093997,0.272434243856779,TRUE
"474","329.74641/0.937",0.430216636430724,0.403410878621505,0.38608499441573,0,-0.269163985951935,0.270650298576697,TRUE
"475","330.15726/14.688",0.430145739682001,0.398045577718629,0.377673312590626,-17,-0.277066025131434,0.275826153837212,TRUE
"476","3a-Hydroxy-3-(Hydroxymethyl)-1,1,3,5-Tetramethyl-Octahydro-1h-Indene-4-Carboxylic Acid",0.429736416939801,0.400490470414733,0.380163744246559,0,-0.27370606873978,0.271910855749552,TRUE
"477","563.35228/4.764",0.42931811884894,0.380664303678298,0.329657725891064,-5,-0.268781227037753,0.269432327274861,TRUE
"478","472.33774/15.608",0.429006557573425,0.404209439008413,0.363606583623901,-26,-0.27251950153432,0.274147608262797,TRUE
"479","Methyl 11-(6-Oxabicyclo3.1.0hex-2-Yl)Undecanoate",0.42871595052159,0.38835773951216,0.352249773752277,0,-0.264873143331135,0.275702175465041,TRUE
"480","6-Methyl-2-Pyridinemethanol",0.428169468184834,0.410873601101758,0.373414508366363,20,-0.278108709849069,0.277662653211434,TRUE
"481","314.14948/11.752",0.427789681537321,0.400168009353043,0.341643621748406,-25,-0.271603427586358,0.269252613658798,TRUE
"482","371.25228/3.292",0.427321998378466,0.398212860547917,0.367616741668732,-8,-0.266429453324657,0.26823063414263,TRUE
"483","264.13385/5.861",0.42722587890133,0.406043883515189,0.391229887397067,-1,-0.273002629336945,0.270539485077224,TRUE
"484","232.09237/1.424",0.42713175864553,0.398737085943261,0.366319855782008,1,-0.273276892296621,0.275372674942844,TRUE
"485","Chloralodol",0.426980729630713,0.410644253626139,0.400751989410542,3,-0.278000373850319,0.27965741005634,TRUE
"486","360.2878/14.292",0.426848498206933,0.405492472047519,0.379361609283427,-1,-0.269586759057438,0.270692507198964,TRUE
"487","3-(2,6-Dimethylheptanoyl)Oxy-4-(Trimethylammonio)Butanoate",0.426704490153141,0.409992413895543,0.402796103499016,3,-0.271898470080015,0.27727237995693,TRUE
"488","Myristoleic Acid",0.426426498393534,0.411530840188177,0.386534670987633,-5,-0.273674885004691,0.274881902813515,TRUE
"489","(R)-Osutidine",0.426378318981127,0.397998498149799,0.379816127400521,-1,-0.271956083164807,0.270323698483016,TRUE
"490","344.12399/4.24",0.426081363680618,0.381566603950326,0.354023918908133,-1,-0.268957622555782,0.270565432633333,TRUE
"491","269.14749/2.291",0.425880281676434,0.416450191839349,0.398725377353359,-4,-0.271431674864081,0.278060145899722,TRUE
"492","310.17218/14.69",0.425467636310211,0.407046281297349,0.376915936037792,-27,-0.270254335102813,0.257994261630447,TRUE
"493","Imagabalin",0.424886041134618,0.410592139592883,0.395763018062897,1,-0.276440697955463,0.278151580090163,TRUE
"494","(2s,3s,4r,5r)-5-(6-Aminopurin-9-Yl)-3,4-Dihydroxyoxolane-2-Carboxamide",0.424865603155284,0.388590153289205,0.369168482064874,-27,-0.276951080384049,0.275490743043418,TRUE
"495","232.10759/6.825",0.424372158567173,0.401914145984797,0.380121485115145,-18,-0.278081608269274,0.274187580389875,TRUE
"496","347.80711/0.902",0.424198578508309,0.404866685389243,0.376778087942387,-2,-0.273311401875638,0.275338460820503,TRUE
"497","434.32589/9.891",0.424139701428374,0.397844780474527,0.38293859873661,-17,-0.276211828483214,0.272350764634948,TRUE
"498","301.189/1.789",0.423625897468201,0.378512830046118,0.337878028160946,-5,-0.276790739497241,0.27550942698961,TRUE
"499","Glutarimide",0.423415527890526,0.403429296435871,0.377369434884884,0,-0.274546573731238,0.274674955115754,TRUE
"500","Qlk",0.422673693153587,0.400621754793599,0.387833496720813,-5,-0.264332455969648,0.269167342949885,TRUE
"501","287.17339/5.745",0.422224359112396,0.407125458445084,0.400492309818771,-25,-0.271847185077721,0.274963964068214,TRUE
"502","Butenylcarnitine",0.42222012134396,0.402894084894074,0.371723760819465,2,-0.268612558943128,0.272845420600742,TRUE
"503","2-Isocapryloyl-3r-Hydroxymethyl-Î-Butyrolacton",0.422147623260737,0.400778229653487,0.383026036066928,-20,-0.272879139838249,0.269838901069235,TRUE
"504","330.22303/11.651",0.422008187852349,0.3848145509517,0.351799491568667,-17,-0.277708879809215,0.267821936764431,TRUE
"505","306.10807/6.672",0.421747380147713,0.397425966033017,0.367834223560883,-27,-0.283591865684059,0.275133159299783,TRUE
"506","179.9886/1.109",0.421299146028667,0.375342065918782,0.337488654697589,-1,-0.277134351761902,0.271823226443543,TRUE
"507","296.17378/1.588",0.421262205848517,0.412293334876479,0.403694926582779,-24,-0.272149995734032,0.265648740707926,TRUE
"508","327.93173/8.469",0.420824735472002,0.391316464384428,0.34585937896822,-2,-0.273941839552593,0.278927669324324,TRUE
"509","Butyl Levulinate",0.420779474252776,0.390806994045261,0.355592556069633,-1,-0.276800182548576,0.278264497036058,TRUE
"510","286.08199/4.932",0.420525189132283,0.387409647533105,0.376297516937444,8,-0.271282661973033,0.271183107146808,TRUE
"511","232.07122/6.53",0.420293803922437,0.411150098823157,0.400031547878848,-21,-0.279390400940061,0.272879106115802,TRUE
"512","651.40476/5.156",0.420223167343921,0.389119366300883,0.347453702164551,-5,-0.272635846459125,0.270096030685844,TRUE
"513","418.29463/11.587",0.420041135558505,0.402783067824104,0.379851047452553,-26,-0.273786575871738,0.274636353658588,TRUE
"514","434.3259/11.26",0.419896715757691,0.396257837773803,0.363692575555082,-18,-0.278208747618435,0.273337413726693,TRUE
"515","372.21272/8.798",0.419771862503147,0.388896351624409,0.372297884009158,0,-0.27834565101307,0.27149385424061,TRUE
"516","Geranyl Glucoside",0.419231446462514,0.350614723545288,0.285234316712922,-23,-0.275305085197008,0.275359827727428,TRUE
"517","245.12636/2.401",0.418942024476581,0.403813835151993,0.39333444724119,-21,-0.273105629942081,0.270788132583749,TRUE
"518","325.2618/8.316",0.418808064351316,0.400304573578581,0.390670116660041,-21,-0.275234209414244,0.271841760406174,TRUE
"519","298.1393/2.793",0.418727385110389,0.4014819777251,0.362896813973931,0,-0.269917112738484,0.276367854875815,TRUE
"520","2-Pyrrolidone",0.41872374886505,0.394899574207686,0.337473264355082,-7,-0.274564225756507,0.278795806281499,TRUE
"521","377.31432/14.291",0.41695617475872,0.391054389801883,0.369093424102257,-1,-0.270246209554037,0.270138597432498,TRUE
"522","331.19957/4.001",0.416831811739293,0.404609150194753,0.395092996177661,20,-0.271523299198718,0.276142322731038,TRUE
"523","294.18083/9.017",0.416120987976038,0.383609215008229,0.355161452701725,-1,-0.273767807330348,0.276369866366236,TRUE
"524","345.21533/3.82",0.415838511051329,0.366271935244659,0.334217128693993,-20,-0.274595176058211,0.277640276409669,TRUE
"525","315.78722/0.906",0.415781328229568,0.402038331386165,0.383119111915644,23,-0.272640853752672,0.275527223481472,TRUE
"526","Sinapyl Alcohol",0.415149044066855,0.40808492378152,0.401588513674165,-18,-0.275676380498686,0.277060428466555,TRUE
"527","391.24738/12.61",0.414164637895251,0.393261427414165,0.368848355925943,-17,-0.26928701835024,0.271541598559339,TRUE
"528","Deet",0.414108257942592,0.379037645393107,0.355639759869955,-24,-0.27100771339713,0.270321886830227,TRUE
"529","Cyclohexenone",0.413102984447934,0.392421908634394,0.373948088370184,-3,-0.277447655136348,0.278309324020595,TRUE
"530","210.08685/2.238",0.412124464556685,0.379307301620366,0.354665180680641,-1,-0.277221199435622,0.27036298088584,TRUE
"531","331.19956/3.496",0.410975337000676,0.3938065760007,0.379737488779991,19,-0.271924990695203,0.274892865136363,TRUE
"532","410.15067/13.593",0.410937145089469,0.37370238377348,0.347357693645322,-25,-0.282069732788148,0.271967381862813,TRUE
"533","565.66538/0.905",0.410562895310529,0.397572016836227,0.37358336346098,-2,-0.273100138831045,0.276007311500243,TRUE
"534","9-(3-Methyl-5-Pentyl-2-Furyl)Nonanoic Acid",0.409926562245045,0.379154905553077,0.344845424551831,-25,-0.273524326943027,0.271798163429218,TRUE
"535","(2s)-3-Hydroxy-1,2-Propanediyl Dibutanoate",0.409612717639878,0.392364333282041,0.375416027150626,-1,-0.270656033151437,0.269394818361644,TRUE
"536","305.18392/2.927",0.409605263581036,0.383701786772269,0.359402004184906,1,-0.280789656901718,0.275361792014278,TRUE
"537","130.07828/12.664",0.408807752413764,0.385216768647725,0.366371865006509,-19,-0.275712231285602,0.278303247770014,TRUE
"538","157.14676/1.341",0.408778787242243,0.357513223965161,0.298387571008472,-26,-0.273212219266751,0.272646502974515,TRUE
"539","451.19577/10.417",0.408703292032069,0.396847835804416,0.381558396512942,-1,-0.266671622989852,0.273540529238893,TRUE
"540","4-(5,6-Dihydroxy-6-Methyl-1-Hepten-2-Yl)-1-Methyl-1,2-Cyclohexanediol",0.407585455668355,0.386669946439429,0.365860171240395,-5,-0.274894767358526,0.270140311980973,TRUE
"541","6-Ethyl-5-3-2-(Trifluoromethyl)Phenoxypropoxy-2,4(1h,3h)-Pyrimidinediimine",0.407175090448967,0.381639444358937,0.36889916923083,-27,-0.273933589350364,0.273462786380759,TRUE
"542","305.14758/3.596",0.406681310293939,0.378929619058994,0.361404316677717,-25,-0.273170241017618,0.277286089411826,TRUE
"543","348.26417/14.071",0.406302903352953,0.377029154563063,0.351191862098879,-1,-0.272478436063704,0.271344759080829,TRUE
"544","351.22586/5.566",0.405654009806988,0.351201904442262,0.322554323922549,8,-0.267472513435109,0.272399032687688,TRUE
"545","434.32601/11.087",0.405530830744089,0.369797515799832,0.309214229271166,-2,-0.274333825450655,0.277698747980585,TRUE
"546","296.1601/7.287",0.405449156863989,0.39951867655153,0.389133858982254,-1,-0.275825769494553,0.272568388614869,TRUE
"547","Bam",0.40505321646331,0.374836815731601,0.334972875176781,-1,-0.273919056286354,0.277548753685729,TRUE
"548","317.18396/7.351",0.404954825204304,0.391946504594778,0.370628009829128,20,-0.278282236427255,0.2690824820807,TRUE
"549","2-Morpholinoacetic Acid",0.404686967744526,0.390803666392089,0.37124840880832,0,-0.272449267512621,0.274903540018458,TRUE
"550","347.19464/6.259",0.404631677482713,0.397315211021277,0.390679825081254,-25,-0.266800731953155,0.278367471749139,TRUE
"551","Methylphenobarbital",0.404215942556176,0.373889404952173,0.341184932904645,27,-0.278984881253434,0.270875923825873,TRUE
"552","277.18904/1.599",0.404192728338782,0.386282637284488,0.368517938878282,20,-0.266990558214351,0.270748973346508,TRUE
"553","335.19455/5.245",0.404096001608631,0.365663681675042,0.330679150666223,19,-0.275803728328607,0.280448816935575,TRUE
"554","Vnh",0.40378976777551,0.349525156672487,0.324120523937032,-3,-0.276997064820561,0.276155618827684,TRUE
"555","524.28129/4.538",0.402619038561039,0.37268075605687,0.330285839926777,-3,-0.273756119897998,0.26825123230364,TRUE
"556","Hydroxyhexanoycarnitine",0.401814793993615,0.392197773863327,0.376422914205231,8,-0.2747620680703,0.270907712548547,TRUE
"557","305.1839/4.591",0.401554700727358,0.365636804076909,0.339924027340765,20,-0.273235954789602,0.272356584772413,TRUE
"558","380.2543/11.974",0.401258323480905,0.368956845561183,0.347919355396796,-25,-0.266711030076391,0.26614709357647,TRUE
"559","330.15717/15.058",0.401215622797338,0.375939643342618,0.348569680388328,-25,-0.280484212411817,0.274532028328433,TRUE
"560","345.21534/3.551",0.401088793236714,0.382164056475289,0.373246675060827,-21,-0.268213763259101,0.275316145849477,TRUE
"561","239.18858/9.026",0.400470897189215,0.361187321853259,0.295244835667077,-4,-0.266788861024327,0.271026912557118,TRUE
"562","Ravuconazole",0.399977302973889,0.383031721101384,0.36443321750808,-25,-0.277176881761767,0.276444556628773,TRUE
"563","Androstenedione",0.399607230382974,0.35078519499711,0.320758706873421,-25,-0.272904937547624,0.27396999711202,TRUE
"564","(3s,6r,7s)-6,7-Dihydroxy-8-Methyl-8-Azabicyclo3.2.1oct-3-Yl (2e)-2-Methyl-2-Butenoate",0.399530610960739,0.381904021650048,0.371982765072232,0,-0.273595046723161,0.275544788590758,TRUE
"565","247.94698/1.336",0.399188349278253,0.352016964546354,0.300818213945377,-1,-0.277774327521242,0.27648067715795,TRUE
"566","350.23076/8.798",0.398774265262535,0.374670677326138,0.353410738222427,0,-0.272231237029021,0.275588240687863,TRUE
"567","(2z)-N-(3-Aminopropyl)-N-4-(3-Aminopropyl)Aminobutyl-3-(4-Hydroxy-3,5-Dimethoxyphenyl)Acrylamide",0.397427531293359,0.370923465320299,0.357189751102746,-17,-0.270214022417711,0.270475900144305,TRUE
"568","335.19452/3.713",0.396610304478639,0.359712735527357,0.337547898061186,12,-0.268923882847475,0.272327297021891,TRUE
"569","N-(2-Hydroxyphenyl)Acetamide",0.396489687713424,0.3890194622817,0.373476543623427,20,-0.280705832811004,0.276964879982869,TRUE
"570","362.24353/12.68",0.396108645386447,0.35683839705798,0.308372087172418,-26,-0.274468025269131,0.267103487596652,TRUE
"571","331.83302/0.899",0.396061025138819,0.357238072768812,0.313633469099179,0,-0.272253527922134,0.275528982868795,TRUE
"572","10-Oxo-8-Decenoic Acid",0.395511138260304,0.361856718851479,0.340478833571688,-28,-0.277850400712533,0.278791842093261,TRUE
"573","265.92049/0.855",0.394806068433491,0.387261603268742,0.378634553376001,21,-0.274474280503478,0.276953386181607,TRUE
"574","4-(Furfurylthio)-2-Pentanone",0.39474276712046,0.377429496541375,0.356540962489488,-18,-0.271453622389866,0.272766969855374,TRUE
"575","Epirizole",0.394655888175998,0.36908499674405,0.326510012455892,-27,-0.273121133926521,0.270931304328368,TRUE
"576","4-Oxododecanedioic Acid",0.39432207877165,0.36857316917189,0.34245047964742,7,-0.27752060441675,0.276089789562527,TRUE
"577","382.26977/14.294",0.393669929943791,0.367762049659976,0.347739767412685,-1,-0.272390945599177,0.270924183570759,TRUE
"578","293.18393/5.398",0.393217093646039,0.383405211194892,0.375156754025537,1,-0.271872922067114,0.273546611814056,TRUE
"579","389.26809/11.759",0.393019159320542,0.376455816550575,0.353624049720192,-14,-0.269407035887775,0.27289475707221,TRUE
"580","424.20769/11.654",0.39229299859052,0.330366986574305,0.266691235298684,-17,-0.275429168441014,0.273685457478702,FALSE
"581","238.08176/3.429",0.391558967411415,0.373642087155355,0.353672033987466,0,-0.273188183834243,0.275037921188941,TRUE
"582","Nicotinamide",0.391372882358683,0.34525247632785,0.292484989705291,0,-0.276180708283305,0.275668912414385,TRUE
"583","335.20577/10.405",0.391124027914292,0.350291712968262,0.319905537540681,-25,-0.269817489928578,0.277244052387517,TRUE
"584","(S)-Piperazine-2-Carboxylic Acid",0.39089266286776,0.370161542275429,0.340965018019159,0,-0.27083936446661,0.277255715930368,TRUE
"585","298.08198/4.152",0.390684935539405,0.368157442328373,0.308593801673724,-26,-0.276245565991664,0.27531216561671,TRUE
"586","396.135/12.658",0.390483517660784,0.38016516747571,0.371252554508262,-25,-0.275058853458892,0.273803592966518,TRUE
"587","13s-Hydroxyoctadecadienoic Acid",0.390008205363356,0.364284000100642,0.331795404675735,-14,-0.267636510446641,0.268899687188515,TRUE
"588","352.18638/6.722",0.389859341157703,0.360783983154016,0.332116262232941,4,-0.272927133234807,0.276677232500697,TRUE
"589","350.13438/5.604",0.389641317460763,0.353913595647861,0.318527913604119,23,-0.272160466859728,0.271355348057611,TRUE
"590","Panthenol",0.38959159472309,0.357580260662021,0.339386343096892,-5,-0.273922220299113,0.275621110954672,TRUE
"591","356.10627/12.39",0.389384480065599,0.362130610628088,0.333365446430673,-17,-0.276301146552665,0.275818236750194,TRUE
"592","355.90263/0.873",0.389370720874148,0.37500156758614,0.363747065732846,27,-0.278419453145399,0.276096036034848,TRUE
"593","222.04641/3.778",0.388922477123012,0.370111422915066,0.342637046157376,-17,-0.272447734558413,0.279336982774055,TRUE
"594","333.17889/8.039",0.388620119879165,0.369338210360147,0.345649897618018,-27,-0.273954255489803,0.27302797505794,TRUE
"595","Capuride",0.388407376329862,0.361014134922554,0.331882000911378,4,-0.268350066324961,0.275454171500973,TRUE
"596","O-Heptanoylcarnitine",0.38837831150857,0.374399391080223,0.368154875168736,-7,-0.277169827915132,0.271089328845728,TRUE
"597","277.15264/4.35",0.387707986909173,0.358392002137499,0.322220671636076,20,-0.267631011570534,0.274083384110019,TRUE
"598","Ho-Dpeg8-Oh",0.387676769179129,0.380191926012479,0.376323747839324,-7,-0.270163645026556,0.273788017022988,TRUE
"599","Meprobamate",0.387547156047597,0.372268718257382,0.361034662539263,-5,-0.269527264460944,0.275204736461368,TRUE
"600","Np-019547",0.387063285700641,0.364161673384307,0.332504605712953,-13,-0.271266049817312,0.272661573013609,TRUE
"601","289.99399/1.338",0.386697666950585,0.370584331467834,0.352514459033832,-1,-0.282102789362766,0.276634692394958,TRUE
"602","656.36014/5.155",0.385632359439269,0.363123464830853,0.335656981688016,-4,-0.271794101226016,0.272279917958163,TRUE
"603","673.45603/16.668",0.384919932949404,0.336986073854238,0.288279108917342,0,-0.271139149066103,0.277447519149293,TRUE
"604","518.23414/4.574",0.384564738362278,0.34471904434837,0.266104976217718,-26,-0.267174937447848,0.264845963759794,TRUE
"605","259.14202/3.466",0.384117045388784,0.363708048814296,0.34296483388668,-20,-0.273501332374128,0.275795793937477,TRUE
"606","Eplerenone",0.383861444888312,0.350844027023415,0.325879892515196,-17,-0.271108177620548,0.271239199255414,TRUE
"607","317.18394/8.195",0.383651408290033,0.353663924356061,0.336304982390764,-25,-0.278191199541954,0.268008658462836,TRUE
"608","Guaiacol",0.383591307240564,0.355105852147835,0.333592054820157,-5,-0.274099051066104,0.271299164450589,TRUE
"609","307.19961/5.066",0.383363599879808,0.333426493089672,0.275933501659556,-18,-0.280344004587021,0.272396216768196,TRUE
"610","465.14273/14.942",0.383288553674068,0.322274149997171,0.279968521773403,19,-0.274287862856944,0.270597517236705,TRUE
"611","423.09598/12.658",0.383120913409261,0.363416061252279,0.354986260976642,27,-0.274009675691422,0.270495802814901,TRUE
"612","367.22092/5.755",0.383112488184655,0.351757062499368,0.307528460586243,-26,-0.269660847339012,0.272302342421556,TRUE
"613","537.87124/0.864",0.382414547359148,0.328448676411416,0.259210923168796,-27,-0.269148358444105,0.272219646362224,FALSE
"614","207.14721/1.328",0.381939060395114,0.337735323392032,0.318392345848116,22,-0.276729987054895,0.275665623909317,TRUE
"615","266.14948/7.385",0.381677455308922,0.341438455096946,0.309676447318709,-3,-0.274520772441656,0.271038328283815,TRUE
"616","Brassylic Acid",0.381677455308922,0.341438455096946,0.309676447318709,-3,-0.274520772441656,0.271038328283815,TRUE
"617","Butylated Hydroxymethylphenol",0.381294275792934,0.350564916959728,0.322422043208881,0,-0.270903364378468,0.273235831988374,TRUE
"618","280.16512/9.518",0.381247299872489,0.363026284730829,0.346174570359625,-1,-0.272816533334575,0.274389502743357,TRUE
"619","308.16005/8.773",0.380714907768147,0.330415251188588,0.262636011779908,-2,-0.276252442531996,0.276277271635868,FALSE
"620","375.22601/4.657",0.380670630512892,0.372551583968174,0.367098578109226,21,-0.273990581920141,0.274319124167594,TRUE
"621","222.08688/5.101",0.380448954079163,0.3644828490984,0.33731985524683,25,-0.276360949095718,0.275287473947739,TRUE
"622","253.15262/1.655",0.379705473456664,0.348143889898288,0.332997282078585,-5,-0.266263308746362,0.273463764122752,TRUE
"623","380.229/5.907",0.378513092700781,0.341420134076452,0.312986689614696,-25,-0.27635384087395,0.262991304994525,TRUE
"624","Nicosulfuron",0.377484164344011,0.341096677633186,0.31740228821532,20,-0.274294066173303,0.273931998486471,TRUE
"625","Ethyl 2-Acetyloctanoate",0.377411627240912,0.352348190206615,0.315792425191348,-1,-0.275559543899513,0.27602640390393,TRUE
"626","Np-004917",0.377230418350998,0.332583341631572,0.285807236268536,0,-0.273479823756355,0.269577296021021,TRUE
"627","269.18392/3.477",0.37620226308636,0.356767863881252,0.335942979331037,-16,-0.268214307536586,0.266954865700113,TRUE
"628","273.1577/3.98",0.376064920176262,0.358866193211015,0.34428970012434,-25,-0.274406245815613,0.274349596342079,TRUE
"629","419.27866/12.251",0.375566952841431,0.34850504937083,0.327023110594512,-14,-0.275749706369526,0.272776338432307,TRUE
"630","Tqh",0.375110293328363,0.314682698148771,0.257286576028009,-26,-0.272985710730267,0.26688501472225,FALSE
"631","414.24678/4.003",0.374356325689278,0.343391667136519,0.317471357831194,-5,-0.26940943588813,0.271752165140793,TRUE
"632","214.1682/4.886",0.374226972170106,0.361012510204498,0.351356823879372,4,-0.266235017028249,0.268597471572443,TRUE
"633","357.2001/3.38",0.371580868044601,0.356839774325563,0.338287766398825,-4,-0.273856014235962,0.271463381162663,TRUE
"634","Heptaethylene Glycol",0.371219652652905,0.341311785259212,0.325836011139762,-5,-0.271765093973959,0.270797218684221,TRUE
"635","380.25425/11.84",0.370951984857203,0.325748238263463,0.276871232249674,-22,-0.280879882974694,0.26754778661244,TRUE
"636","Daminozide",0.370478578707138,0.34914570179318,0.336357736929806,-2,-0.274701453465886,0.272776006740396,TRUE
"637","238.11814/3.337",0.368830856369948,0.321749195557685,0.28644718398122,-1,-0.27375077420429,0.271676276206056,TRUE
"638","232.1076/6.583",0.368783020994418,0.344082168357576,0.30930046999494,-18,-0.272593427213099,0.273483721393053,TRUE
"639","Gemopatrilat",0.368636347916704,0.351230181727084,0.340152618487164,-17,-0.277618459592986,0.276206531472094,TRUE
"640","323.19457/5.31",0.368298811456536,0.362765711491886,0.348647454485435,-1,-0.272163919168295,0.27540319035817,TRUE
"641","436.22869/4.003",0.368159996141978,0.337457727296136,0.311681630057245,-5,-0.268568077459321,0.271181950879808,TRUE
"642","285.26686/8.711",0.36775808889254,0.330861722988421,0.313443255563282,0,-0.269629705270202,0.268178824453493,TRUE
"643","Zonisamide",0.366931864601201,0.34657656887515,0.320136578482617,-18,-0.275191204030458,0.271299315634739,TRUE
"644","366.16575/4.464",0.366629573088871,0.352836402361132,0.339138191787638,0,-0.273405132281617,0.270878902630505,TRUE
"645","N-(2,6,10,14-Tetramethylpentadecanoyl)Glycine",0.366529372636711,0.34158765783133,0.320850302541013,7,-0.274268149237726,0.268056790463327,TRUE
"646","382.16069/12.243",0.366452741770016,0.342430276633732,0.312448438534245,-18,-0.273937480189481,0.268496340714908,TRUE
"647","366.16575/12.353",0.365780329726168,0.329432041767655,0.276336626377626,-17,-0.278156045224526,0.274805161550772,TRUE
"648","345.21532/6.977",0.365725969583215,0.348079182816598,0.335958398046813,2,-0.272895610867819,0.272614065761501,TRUE
"649","Militarinone A",0.365635333786502,0.330964986268558,0.292689856066972,-20,-0.273394694813146,0.270496857149197,TRUE
"650","376.25923/14.073",0.365432449968031,0.317332311070851,0.255790256124901,-25,-0.273253642449879,0.273769269166782,FALSE
"651","Boc-Asn",0.365050469611261,0.344102352784538,0.319744607645282,-3,-0.272562149830911,0.271495068906323,TRUE
"652","473.24152/11.766",0.364270233175995,0.331546280617657,0.31200245674489,25,-0.276509480335863,0.273064950174229,TRUE
"653","(+)-10-Deoxymethynolide",0.363425556609345,0.317032924646418,0.266532314178551,-18,-0.275333439891592,0.272917130377257,FALSE
"654","Nylon Cyclic Dimer",0.363397338270968,0.355362398451813,0.340621697461841,-15,-0.270715769252277,0.267604919429518,TRUE
"655","319.19958/6.993",0.362787660489078,0.348730941825008,0.335295531598517,-4,-0.27414052707302,0.273197068679379,TRUE
"656","228.18387/5.836",0.362516265194154,0.349811477496039,0.336363859612224,4,-0.272185960280352,0.270213842376384,TRUE
"657","511.40857/15.58",0.362423754325957,0.35222283323484,0.338038876881919,-18,-0.270936327659968,0.268657229789839,TRUE
"658","246.12323/9.976",0.36225836582287,0.307785195284785,0.257157860337419,-25,-0.270320886347234,0.272326095328328,FALSE
"659","301.18903/3.878",0.362195328764914,0.349563161525251,0.339926856198143,20,-0.276931554029506,0.274825151185382,TRUE
"660","3-(3-Hydroxyheptanoyl)Oxy-4-(Trimethylammonio)Butanoate",0.361812340142883,0.350397839855603,0.333818126152668,-20,-0.273040090910607,0.274745038507369,TRUE
"661","440.93659/1.529",0.361224310806723,0.353711528134029,0.344711691109027,12,-0.263236689456216,0.270801733788396,TRUE
"662","328.18635/6.724",0.360827951882662,0.330284995998072,0.296589560337738,3,-0.276956804734959,0.26973270292486,TRUE
"663","517.73552/0.899",0.36065109646302,0.313908468262276,0.2505097433752,1,-0.278596138583658,0.268197465239948,FALSE
"664","612.33373/4.969",0.360465345099625,0.349501902435678,0.328384215399522,-5,-0.2801488543689,0.268033521003538,TRUE
